,Date,City,Country,Event,Sex,Distance,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Pelo,Elo
1506,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Ine Wigernæs,Norway,312,2005,0,1969-04-30 00:00:00.000000,35.846680355920604,46,1362.9800036329395,1353.5330030879986
1507,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Ekaterina Vorontsova,Russia,313,2005,0,1983-01-28 00:00:00.000000,22.04517453798768,35,1257.7902771499287,1264.1217355774393
1508,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Aurelie Jaeggy,France,315,2005,0,1984-01-21 00:00:00.000000,21.089664613278575,6,1270.744151266425,1275.1325285764613
1509,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Cristina Kelder,Italy,320,2005,0,1981-08-13 00:00:00.000000,23.57015742642026,50,1335.4892143271677,1330.1658321780926
1510,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Natalia Sviridova Kalinovskaja,Belarus,321,2005,0,1977-05-06 00:00:00.000000,27.800136892539356,24,1271.964442640779,1276.1697762446622
1511,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Misaki Orui,Japan,325,2005,0,1984-09-28 00:00:00.000000,20.432580424366872,1,1269.08506136725,1273.7223021621626
1512,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Minna Apajalahti,Finland,326,2005,0,1980-07-13 00:00:00.000000,24.643394934976044,4,1301.08506136725,1300.9223021621626
1513,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Marjo Korander,Finland,328,2005,0,1981-11-19 00:00:00.000000,23.290896646132786,7,1288.2850613672501,1290.0423021621625
1514,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Ingvild Aas,Norway,329,2005,0,1980-12-30 00:00:00.000000,24.188911704312115,9,1257.522903862465,1263.8944682830952
1515,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Heli Peltonen,Finland,330,2005,0,1977-08-04 00:00:00.000000,27.58384668035592,16,1293.08506136725,1294.1223021621624
1516,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Tara Whitten,Canada,332,2005,0,1980-07-13 00:00:00.000000,24.588637919233403,7,1261.3653565962054,1267.1605531067746
1517,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Isabel Klaus,Germany,334,2005,0,1978-04-27 00:00:00.000000,26.80082135523614,50,1314.054195104343,1311.9460658386915
1518,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Daria Starostina,Kazakhstan,338,2005,0,1982-10-19 00:00:00.000000,22.154688569472963,41,1280.3280840220693,1283.2788714187589
1519,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Evgenia Hahina,Russia,339,2005,0,1981-11-19 00:00:00.000000,23.069130732375086,19,1288.8815627948047,1290.549328375584
1520,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Barbara Feichtner,Austria,340,2005,0,1982-07-13 00:00:00.000000,22.422997946611908,7,1276.1282864002849,1279.709043440242
1521,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Rebecca Dussault,USA,344,2005,0,1980-11-14 00:00:00.000000,24.27378507871321,10,1284.3103419579486,1286.6637906642563
1522,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Elena Gorohova,Moldova,409,2005,0,1972-11-06 00:00:00.000000,32.29568788501027,3,1258.4491678944207,1264.6817927102577
1523,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Monika Gyorgy,Romania,461,2005,0,1982-07-13 00:00:00.000000,22.614647501711158,6,1254.3261537059736,1261.1772306500775
1524,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Silja Suija,Estonia,336,2005,0,1974-06-15 00:00:00.000000,30.691307323750856,13,1308.764442640779,1307.4497762446622
1525,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Teodora Malcheva,Bulgaria,480,2005,0,1983-01-25 00:00:00.000000,22.078028747433265,2,1263.964442640779,1269.369776244662
1526,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Esther Bottomley,Australia,486,2005,0,1983-02-08 00:00:00.000000,22.039698836413415,7,1231.5434562548185,1241.8119378165957
1527,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Viktoria Zambo,Hungary,495,2005,0,1977-06-06 00:00:00.000000,27.71526351813826,9,1229.987665432988,1240.4895156180398
1528,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Rayna Kouva,Bulgaria,752,2005,0,1987-03-29 00:00:00.000000,17.90554414784394,2,1254.3644426407789,1261.209776244662
1529,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Leila Judit Gyenesei,Hungary,794,2005,0,1986-04-22 00:00:00.000000,18.83915126625599,2,1248.090413769665,1255.8768517042151
1530,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Aida Saribekyan,Armenia,870,2005,0,1985-04-19 00:00:00.000000,19.8466803559206,5,1257.564442640779,1263.929776244662
1531,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Liv Miriam Nordtømme,Norway,877,2005,0,1984-06-25 00:00:00.000000,20.70362765229295,2,1298.0264740192285,1298.3225029163443
1532,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Lena Cecilie Pedersen,Norway,894,2005,0,1983-05-09 00:00:00.000000,21.83436002737851,3,1267.6120584050211,1272.4702496442678
1533,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Marina Lisogor,Ukraine,895,2005,0,1983-05-11 00:00:00.000000,21.78781656399726,1,1299.164442640779,1299.289776244662
1534,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Marianne Hannonen,Finland,909,2005,0,1983-05-03 00:00:00.000000,21.83983572895277,4,1286.6850613672502,1288.6823021621626
1535,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Christine Mathiesen,Norway,916,2005,0,1983-04-15 00:00:00.000000,21.900068446269678,2,1257.6312733493437,1263.9865823469422
1536,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Maja Benedicic,Slovenia,925,2005,0,1982-01-27 00:00:00.000000,23.1129363449692,13,1265.3467532182776,1270.544740235536
1537,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Iryna Nafranovich,Belarus,929,2005,0,1984-05-01 00:00:00.000000,20.621492128678987,1,1272.3280840220693,1276.478871418759
1538,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Ellen Sandbakken,Norway,942,2005,0,1983-04-02 00:00:00.000000,21.935660506502394,1,1280.4264740192286,1283.3625029163443
1539,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Kelime Cetinkaya,Turkey,971,2005,0,1982-06-15 00:00:00.000000,22.691307323750856,10,1259.164442640779,1265.289776244662
1540,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Katherine Calder,Australia,1005,2005,0,1980-09-10 00:00:00.000000,24.451745379876797,7,1223.1523131666663,1234.6794661916663
1541,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Yevgeniya Voloshenko,Kazakhstan,1184,2005,0,1979-04-03 00:00:00.000000,25.89185489390828,5,1279.8728655014108,1282.8919356761992
1542,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Solfrid Braathen,Norway,1551,2005,0,1982-08-10 00:00:00.000000,22.579055441478438,3,1272.2492955897287,1276.4119012512695
1543,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Erdene-Ochir Ochirsuren,Mongolia,1555,2005,0,1985-07-14 00:00:00.000000,19.61122518822724,2,1260.764442640779,1266.649776244662
1544,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Upru Tanner,Finland,2202,2005,0,1981-05-20 00:00:00.000000,23.79192334017796,2,1279.4850613672502,1282.5623021621627
1545,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Franziska Becskehazy,Brazil,2220,2005,0,1966-02-07 00:00:00.000000,39.04175222450377,2,1249.564442640779,1257.129776244662
1546,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Clare-Louise Brumley,Australia,2374,2005,0,1977-10-30 00:00:00.000000,27.315537303216974,3,1268.764442640779,1273.4497762446622
1547,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Katrina Kuzmina,Israel,2376,2005,0,1983-07-28 00:00:00.000000,21.574264202600958,2,1251.164442640779,1258.4897762446622
1548,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Liu Hongyan,China,2377,2005,0,1979-05-12 00:00:00.000000,25.78507871321013,6,1238.4391734203073,1247.673297407261
1549,2005-05-01 00:00:00,Summer,Break,Offseason,L,0,0,,0,Maja Kezele,Croatia,2382,2005,0,1979-07-31 00:00:00.000000,25.56605065023956,7,1267.164442640779,1272.089776244662
1550,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,1,Lina Andersson,Sweden,48,2006,15,1981-03-18 00:00:00.000000,24.810403832991103,76,1467.6144230316452,1500.252627498529
1551,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,10,Kati Venäläinen-Sundqvist,Finland,265,2006,15,1975-02-15 00:00:00.000000,30.89664613278576,166,1414.9205678853657,1451.887130382151
1552,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,11,Guro Strøm Solli,Norway,261,2006,15,1983-07-29 00:00:00.000000,22.4476386036961,20,1344.3693440561442,1388.6104643374758
1553,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,12,Viola Bauer,Germany,251,2006,15,1976-12-13 00:00:00.000000,29.07049965776865,135,1330.5898773948784,1374.1285573494104
1554,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,13,Anna-Karin Strömstedt Olsson,Sweden,267,2006,15,1981-01-01 00:00:00.000000,25.01848049281314,10,1313.4005531067746,1356.7134694382298
1555,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,14,Nicole Fessel,Germany,18,2006,15,1983-05-19 00:00:00.000000,22.642026009582477,35,1325.552554902654,1364.4747079598906
1556,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,15,Aurelie Storti Perrillat,France,295,2006,15,1980-05-03 00:00:00.000000,25.68377823408624,86,1278.2329919312901,1321.1302021760348
1557,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,16,Stefanie Böhler,Germany,46,2006,15,1981-02-27 00:00:00.000000,24.862422997946613,92,1377.33078409397,1403.5490389108734
1558,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,17,Justyna Kowalczyk,Poland,5,2006,15,1983-01-19 00:00:00.000000,22.97056810403833,46,1351.5967532746092,1378.8070786438739
1559,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,18,Natalia Matveeva,Russia,213,2006,15,1986-05-23 00:00:00.000000,19.630390143737166,5,1300.0,1331.8686478745658
1560,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,19,Kristina Smigun-Vähi,Estonia,140,2006,15,1977-02-23 00:00:00.000000,28.87337440109514,187,1345.103287669921,1367.9063890256184
1561,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,2,Manuela Henkel,Germany,182,2006,15,1974-12-04 00:00:00.000000,31.096509240246405,204,1367.200165081082,1384.188605850219
1562,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,20,Anna Dahlberg Olsson,Sweden,135,2006,15,1976-05-01 00:00:00.000000,29.689253935660506,99,1393.4371469953633,1404.0532964761735
1563,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,21,Alena Sidko,Russia,152,2006,15,1979-09-20 00:00:00.000000,26.302532511978097,89,1403.6371796432618,1410.163220639639
1564,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,22,Madoka Natsumi,Japan,52,2006,15,1978-07-02 00:00:00.000000,27.52087611225188,79,1407.3030604819342,1410.6539000873304
1565,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,23,Nobuko Fukuda,Japan,193,2006,15,1980-07-09 00:00:00.000000,25.50034223134839,70,1320.0203717223067,1333.061789600743
1566,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,24,Laurence Rochat,Switzerland,166,2006,15,1979-08-01 00:00:00.000000,26.439425051334702,107,1337.1328146292485,1345.0725726510304
1567,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,25,Elin Ek,Sweden,294,2006,15,1973-08-31 00:00:00.000000,32.355920602327174,163,1361.5040638632636,1363.3027014792337
1568,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,26,Kirsi Välimaa Antila,Finland,266,2006,15,1978-10-15 00:00:00.000000,27.23340177960301,83,1388.8610559698268,1384.1194456083938
1569,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,27,Riikka Sarasoja-Lilja,Finland,27,2006,15,1982-02-23 00:00:00.000000,23.874058863791923,33,1279.7529095071707,1287.7739349897447
1570,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,28,Ingrid Urdahl,Norway,236,2006,15,1984-02-02 00:00:00.000000,21.932922655715263,7,1314.0159960961114,1314.5751449837155
1571,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,29,Ine Wigernæs,Norway,312,2006,15,1969-04-30 00:00:00.000000,36.69267624914442,55,1353.5330030879986,1345.8005941947201
1572,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,3,Ella Gjømle Berg,Norway,192,2006,15,1979-05-29 00:00:00.000000,26.614647501711158,68,1284.364700189015,1283.7480538099094
1573,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,30,Hilde Gjermundshaug Pedersen,Norway,238,2006,15,1964-11-08 00:00:00.000000,41.16632443531827,166,1266.392429761489,1265.5767200889156
1574,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,31,Kine Beate Bjørnås,Norway,282,2006,15,1980-05-12 00:00:00.000000,25.659137577002053,65,1345.1333451024934,1330.5988258870314
1575,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,32,Elina Hietamäki-Pienimäki,Finland,307,2006,15,1976-07-20 00:00:00.000000,29.470225872689937,91,1362.1206360440904,1342.498178168061
1576,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,33,Tatjana Mannima,Estonia,243,2006,15,1980-01-10 00:00:00.000000,25.9958932238193,3,1300.0,1286.5353145412323
1577,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,34,Piret Pormeister,Estonia,122,2006,15,1985-05-16 00:00:00.000000,20.648870636550306,6,1300.0,1283.8686478745658
1578,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,35,Nina Ryusina Rysina,Russia,288,2006,15,1986-04-17 00:00:00.000000,19.72895277207392,3,1300.0,1281.201981207899
1579,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,36,Silja Suija,Estonia,336,2006,15,1974-06-15 00:00:00.000000,31.567419575633128,19,1307.4497762446622,1284.9367644103836
1580,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,37,Jana Rehemaa,Estonia,1046,2006,15,1979-07-27 00:00:00.000000,26.45311430527036,7,1300.0,1275.8686478745658
1581,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,38,Leila Judit Gyenesei,Hungary,794,2006,15,1986-04-22 00:00:00.000000,19.71526351813826,8,1255.8768517042151,1235.1476338043885
1582,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,4,Virpi Kuitunen Sarasvuo,Finland,136,2006,15,1976-05-20 00:00:00.000000,29.637234770704996,105,1442.0422702488809,1392.6748760035305
1583,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,5,Marit Bjørgen,Norway,2,2006,15,1980-03-21 00:00:00.000000,25.801505817932924,127,1466.3791464668761,1411.17479143685
1584,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,6,Seraina Mischol,Switzerland,172,2006,15,1981-12-01 00:00:00.000000,24.10403832991102,69,1343.0816773778465,1302.1731262424012
1585,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,7,Petra Majdic,Slovenia,7,2006,15,1979-12-22 00:00:00.000000,26.04791238877481,119,1412.485359953632,1359.1203448637018
1586,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,8,Emilie Öhrstig,Sweden,292,2006,15,1978-02-27 00:00:00.000000,27.863107460643395,58,1327.2735861763592,1283.2842824860359
1587,2006-01-08,Otepää,Estonia,World Cup,L,Sprint,0,C,9,Aino-Kaisa Saarinen,Finland,10,2006,15,1979-02-01 00:00:00.000000,26.934976043805612,120,1370.3552892312332,1317.5622640685451
1588,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,1,Ella Gjømle Berg,Norway,192,2006,19,1979-05-29 00:00:00.000000,26.652977412731005,69,1283.7480538099094,1336.3227162307244
1589,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,10,Olga Rotcheva,Russia,139,2006,19,1978-07-04 00:00:00.000000,27.55373032169747,52,1273.3015041244971,1324.5923365208662
1590,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,11,Oxana Jatskaja,Kazakhstan,132,2006,19,1978-09-22 00:00:00.000000,27.3347022587269,133,1328.9519255818232,1370.128543017081
1591,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,12,Nicole Fessel,Germany,18,2006,19,1983-05-19 00:00:00.000000,22.680355920602327,36,1364.4747079598906,1398.2158919938422
1592,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,13,Manuela Henkel,Germany,182,2006,19,1974-12-04 00:00:00.000000,31.134839151266256,206,1384.188605850219,1412.652805655328
1593,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,14,Elin Ek,Sweden,294,2006,19,1973-08-31 00:00:00.000000,32.394250513347025,167,1363.3027014792337,1391.8668308405818
1594,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,15,Evi Sachenbacher-Stehle,Germany,61,2006,19,1980-11-27 00:00:00.000000,25.152635181382614,146,1390.6168397965832,1412.9055196746426
1595,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,16,Arianna Follis,Italy,6,2006,19,1977-11-11 00:00:00.000000,28.197125256673512,101,1300.0,1331.7384872576354
1596,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,17,Elena Kolomina,Kazakhstan,63,2006,19,1981-01-24 00:00:00.000000,24.993839835728952,63,1281.0625211825597,1312.6603451482263
1597,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,18,Flurina Bachmann,Switzerland,285,2006,19,1979-12-27 00:00:00.000000,26.072553045859,14,1286.2005531067746,1314.4491010388099
1598,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,19,Petra Markelova,Czechia,309,2006,19,1984-06-13 00:00:00.000000,21.609856262833674,18,1294.099658597957,1318.6279355575973
1599,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,2,Lina Andersson,Sweden,48,2006,19,1981-03-18 00:00:00.000000,24.84873374401095,78,1500.252627498529,1495.9980721216473
1600,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,20,Julia Ivanova,Russia,43,2006,19,1985-09-09 00:00:00.000000,20.369609856262834,3,1300.0,1318.4051539243019
1601,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,21,Britta Johansson Norgren,Sweden,33,2006,19,1983-03-30 00:00:00.000000,22.817248459958932,17,1273.5758404061528,1292.8304993924148
1602,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,22,Stefanie Böhler,Germany,46,2006,19,1981-02-27 00:00:00.000000,24.90075290896646,94,1403.5490389108734,1402.8264919840403
1603,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,23,Claudia Künzel Nystad,Germany,141,2006,19,1978-02-01 00:00:00.000000,27.972621492128678,151,1403.4049121064622,1400.0342670180153
1604,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,24,Wang Chunli,China,298,2006,19,1983-08-10 00:00:00.000000,22.45311430527036,7,1281.609776244662,1291.8016739252425
1605,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,25,Vesna Fabjan,Slovenia,30,2006,19,1985-03-13 00:00:00.000000,20.862422997946613,8,1298.996657738084,1304.2029275742275
1606,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,26,Anna Dahlberg Olsson,Sweden,135,2006,19,1976-05-01 00:00:00.000000,29.727583846680357,100,1404.0532964761735,1392.599141678929
1607,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,27,Alena Prochazkova,Slovakia,23,2006,19,1984-08-09 00:00:00.000000,21.453798767967147,12,1338.729776244662,1333.2559192338454
1608,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,28,Anke Reschwamm Schulze,Germany,308,2006,19,1972-12-08 00:00:00.000000,33.12251882272416,169,1293.9831487277017,1291.8603322853594
1609,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,29,Natalia Baranova-Masolkina,Russia,293,2006,19,1975-02-25 00:00:00.000000,30.90759753593429,113,1337.7944136925644,1327.1131503036613
1610,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,3,Guro Strøm Solli,Norway,261,2006,19,1983-07-29 00:00:00.000000,22.485968514715946,21,1388.6104643374758,1368.4947990958203
1611,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,30,Katrin Zeller,Germany,16,2006,19,1979-03-01 00:00:00.000000,26.89664613278576,7,1300.0,1289.0718205909686
1612,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,31,Svetlana Malakhova-Shishkina,Kazakhstan,66,2006,19,1977-03-27 00:00:00.000000,28.824093086926762,117,1265.570329918662,1256.5437543458963
1613,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,32,Katarina Garajova,Slovakia,259,2006,19,1987-07-21 00:00:00.000000,18.507871321013006,1,1300.0,1283.7384872576354
1614,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,33,Maja Benedicic,Slovenia,925,2006,19,1982-01-27 00:00:00.000000,23.98631074606434,23,1270.544740235536,1255.5319489166295
1615,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,34,Natalja Iljina,Russia,51,2006,19,1985-06-03 00:00:00.000000,20.637919233401778,1,1300.0,1278.4051539243019
1616,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,35,Leila Judit Gyenesei,Hungary,794,2006,19,1986-04-22 00:00:00.000000,19.753593429158112,9,1235.1476338043885,1219.3730060067833
1617,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,36,Jiang Chunli,China,280,2006,19,1981-03-02 00:00:00.000000,24.892539356605063,6,1283.8945072046733,1259.1163765788913
1618,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,4,Justyna Kowalczyk,Poland,5,2006,19,1983-01-19 00:00:00.000000,23.00889801505818,49,1378.8070786438739,1338.646681780546
1619,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,5,Beckie Scott,Canada,291,2006,19,1974-08-01 00:00:00.000000,31.477070499657767,170,1371.6813274218096,1329.7973451134617
1620,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,6,Viola Bauer,Germany,251,2006,19,1976-12-13 00:00:00.000000,29.1088295687885,138,1374.1285573494104,1329.2534630773573
1621,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,7,Emilie Öhrstig,Sweden,292,2006,19,1978-02-27 00:00:00.000000,27.901437371663246,60,1283.2842824860359,1247.9205551804732
1622,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,8,Chandra Crawford,Canada,59,2006,19,1983-11-19 00:00:00.000000,22.17659137577002,10,1290.6852993676166,1251.669564698484
1623,2006-01-22,Oberstdorf,Germany,World Cup,L,Sprint,0,C,9,Sara Renner,Canada,149,2006,19,1976-04-10 00:00:00.000000,29.78507871321013,127,1385.695365849127,1331.295047209653
1624,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,1,Petra Majdic,Slovenia,7,2006,31,1979-12-22 00:00:00.000000,26.212183436002736,129,1359.1203448637018,1420.9807849480942
1625,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,10,Madoka Natsumi,Japan,52,2006,31,1978-07-02 00:00:00.000000,27.685147159479808,86,1410.6539000873304,1460.0382477674736
1626,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,11,Aino-Kaisa Saarinen,Finland,10,2006,31,1979-02-01 00:00:00.000000,27.09924709103354,133,1317.5622640685451,1382.2039262525775
1627,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,12,Sara Renner,Canada,149,2006,31,1976-04-10 00:00:00.000000,29.911019849418206,137,1331.295047209653,1390.5834285429146
1628,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,13,Mona-Liisa Nousiainen,Finland,210,2006,31,1983-07-20 00:00:00.000000,22.636550308008214,26,1330.0682626872288,1386.9299980368821
1629,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,14,Britta Johansson Norgren,Sweden,33,2006,31,1983-03-30 00:00:00.000000,22.94318959616701,26,1292.8304993924148,1354.2914173518304
1630,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,15,Kari Vikhagen Gjeitnes,Norway,68,2006,31,1985-01-13 00:00:00.000000,21.149897330595483,2,1299.6825029163444,1357.1459879828806
1631,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,16,Ella Gjømle Berg,Norway,192,2006,31,1979-05-29 00:00:00.000000,26.77891854893908,76,1336.3227162307244,1383.9610287056034
1632,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,17,Astrid Uhrenholdt Jacobsen,Norway,9,2006,31,1987-01-22 00:00:00.000000,19.12662559890486,3,1311.9225029163442,1361.6663581261475
1633,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,18,Therese Engen,Norway,284,2006,31,1980-09-26 00:00:00.000000,25.44832306639288,5,1301.0538528694153,1350.2505000379551
1634,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,19,Ingvild Aas,Norway,329,2006,31,1980-12-30 00:00:00.000000,25.18822724161533,14,1263.8944682830952,1317.5771518523002
1635,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,2,Beckie Scott,Canada,291,2006,31,1974-08-01 00:00:00.000000,31.603011635865844,180,1329.7973451134617,1368.0454209223255
1636,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,20,Seraina Mischol,Switzerland,172,2006,31,1981-12-01 00:00:00.000000,24.268309377138944,78,1302.1731262424012,1343.1518739918308
1637,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,21,Emilie Öhrstig,Sweden,292,2006,31,1978-02-27 00:00:00.000000,28.02737850787132,65,1247.9205551804732,1296.6075752563086
1638,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,22,Viola Bauer,Germany,251,2006,31,1976-12-13 00:00:00.000000,29.234770704996578,145,1329.2534630773573,1359.6079553927943
1639,2006-03-09,Drammen,Norway,World Cup,L,Sprint,0,C,23,Stefanie Böhler,Germany,46,2006,31,1981-02-27 00:00:00.000000,25.026694045174537,101,1402.8264919840403,1416.335605922712
